Titles,Link
"Marijampolės m., Kareivinės, Vytauto g., 4 kambarių butas",https://www.aruodas.lt/butai-marijampoleje-kareivineje-vytauto-g-parduodamas-erdvus-butas-renuovuotame-name-1-3462122/
"Vilnius, Pilaitė, M. Mažvydo g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodamas-erdvus-kambariu-butas-su-1-3471785/
"Vilnius, Antakalnis, Antakalnio g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-antakalnio-centre-parduodamas-butas-kuri-1-3482221/
"Palanga, Palanga, Vanagupės g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-palangoje-vanagupes-g-parduodamas-jaukus-pilnai-apstatytas-butas-1-3462098/
"Vilniaus r. sav., Vaidotų k., Statybininkų g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniaus-rajone-vaidotu-k-statybininku-g-parduodamas-kambariu-butas-vilniaus-raj-1-3471353/
"Kėdainių r. sav., Vaiškonių k., Lyviškių g., 4 kambarių butas",https://www.aruodas.lt/butai-kedainiuose-vaiskoniu-k-lyviskiu-g-erdvus-butas-kedainiu-rajone-parduodamas-1-3462086/
"Vilnius, Šnipiškės, Kalvarijų g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-sviesus-tvarkingas-ju-kambariu-1-3462076/
"Druskininkų m., K. Dineikos g., 3 kambarių butas",https://www.aruodas.lt/butai-druskininkuose-k-dineikos-g-erdvus-rekonstruoti-k-apartamentai-paciame-1-3433052/
"Vilnius, Fabijoniškės, Gedvydžių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-fabijoniskese-gedvydziu-g-parduodamas-jaukus-ir-sviesus-triju-kambariu-1-1572079/
"Elektrėnų m., Draugystės g., 3 kambarių butas",https://www.aruodas.lt/butai-elektrenuose-draugystes-g-parduodamas-kambariu-erdvus-ir-sauletas-1-3468905/
"Druskininkų m., Veisiejų g., 2 kambarių butas",https://www.aruodas.lt/butai-druskininkuose-veisieju-g-parduodamas-jaukus-po-kapitalinio-remonto-1-3418771/
"Klaipėda, Paupiai, Ragainės g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-paupiuose-ragaines-g-parduodamas-pilnai-irengtas-k-butas-saules-1-3461982/
"Klaipėda, Vingis, I. Simonaitytės g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-savininkas-parduodamas-ju-kambariu-butas-i-1-3461950/
"Vilnius, Šeškinė, Šeškinės Sodų g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-seskineje-seskines-sodu-g-naujos-statybos-name-unikalioje-lokacijoje-1-3471627/
"Neringos m., Vilų g., 1 kambario butas",https://www.aruodas.lt/butai-neringoje-vilu-g-sveiki-parduodamas-butas-adresu-vilu-g-a-1-3313121/
"Klaipėda, Centras, Kuosų g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-centre-kuosu-g-parduodamas-butas-kuosu-g-klaipeda-1-3471595/
"Šiauliai, Centras, Žalgirio g., 1 kambario butas",https://www.aruodas.lt/butai-siauliuose-centre-zalgirio-g-parduodamas-gerai-irengtas-butas-1-3432978/
"Jurbarko r. sav., Lybiškių k., Mokyklos g., 3 kambarių butas",https://www.aruodas.lt/butai-jurbarke-lybiskiu-k-mokyklos-g-tvarkingas-kambariu-butas-grazi-rami-1-3461906/
"Vilnius, Pilaitė, Trakėnų g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-pilaiteje-trakenu-g-parduodamas-daugiau-nei-kvm-kambariu-1-3451550/
"Vilnius, Šiaurės miestelis, Kazimiero Ladygos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-kazimiero-ladygos-g-tel-prasau-atkreipkite-1-3461864/
"Palanga, Palanga, Vaivorykštės g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-palangoje-vaivorykstes-g-mano-jura-projekte-parduodame-jaukius-1-3474743/
"Kauno r. sav., Pagynės k., Gevažės g., 2 kambarių butas",https://www.aruodas.lt/butai-kauno-rajone-pagynes-k-gevazes-g-kauno-rajone-pagynes-k-parduodamas-1-3461744/
"Kalvarijos m., Dariaus ir Girėno g., 3 kambarių butas",https://www.aruodas.lt/butai-kalvarijoje-dariaus-ir-gireno-g-parduodamas-kambariu-butas-kalvarijos-1-3443914/
"Kaunas, Šilainiai, Baltų pr., 4 kambarių butas",https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-erdvus-ir-siuolaikiskai-irengtas-kambariu-1-3471463/
"Visagino m., Parko g., 1 kambario butas",https://www.aruodas.lt/butai-visagine-parko-g-parduodamas-tvarkingas-kambario-butas-su-1-3452826/
"Vilnius, Šnipiškės, Širvintų g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-sirvintu-g-parduodamas-erdvus-triju-kambariu-butas-1-3461712/
"Šiaulių r. sav., Kuršėnų m., V. Dambrausko g., 3 kambarių butas",https://www.aruodas.lt/butai-siauliu-rajone-kursenu-m-v-dambrausko-g-parduodamas-k-butas-kursenuose-siauliu-1-3471401/
"Jonavos m., Sodų g., 1 kambario butas",https://www.aruodas.lt/butai-jonavoje-sodu-g-parduodamas-no-kambario-butas-parduodamas-1-3461726/
"Kaunas, Kalniečiai, S. Žukausko g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-kalnieciuose-s-zukausko-g-renovuotame-net-ir-vasaros-metu-isjungus-1-3461724/
"Kaunas, Senamiestis, Druskininkų g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-senamiestyje-druskininku-g-naujos-statybos-namas-parduodami-identiski-1-3412439/
"Klaipėda, Debrecenas, Taikos pr., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-debrecene-taikos-pr-parduoda-savininkas-visu-agentu-demesiui-1-3471385/
"Vilnius, Naujamiestis, Kauno g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-parduodamas-jaukiai-irengtas-vieno-kambario-1-3461720/
"Plungės m., V. Mačernio g., 3 kambarių butas",https://www.aruodas.lt/butai-plungeje-v-macernio-g-parduodamas-ju-kambariu-butas-v-macernio-1-3461680/
"Ukmergės m., Maironio g., 2 kambarių butas",https://www.aruodas.lt/butai-ukmergeje-maironio-g-parduodamas-siuolaikiskai-irengtas-kambariu-1-3401657/
"Vilnius, Pilaitė, M. Mažvydo g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodamas-pilnai-irengtas-butas-su-baldais-1-3461670/
"Kaunas, Dainava, Partizanų g., 4 kambarių butas",https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-ieskote-svajoniu-namu-kurie-butu-erdvus-1-3471335/
"Vilnius, Viršuliškės, Juozo Rutkausko g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-virsuliskese-juozo-rutkausko-g-jaukus-sviesus-bei-kokybiskai-modernia-1-3471337/
"Klaipėda, Centras, Vytauto g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-centre-vytauto-g-parduodamas-pacioje-miesto-sirdyje-1-3470261/
"Vilnius, Justiniškės, Taikos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-1-3461638/
"Jurbarko m., Gedimino g., 1 kambario butas",https://www.aruodas.lt/butai-jurbarke-gedimino-g-parduodamas-vieno-kambario-butas-parduodamas-1-3461634/
"Radviliškio m., Stiklo g., 2 kambarių butas",https://www.aruodas.lt/butai-radviliskyje-stiklo-g-parduodamas-kambariu-pilnai-irengtas-butas-1-3471209/
"Tauragės m., Gedimino g., 2 kambarių butas",https://www.aruodas.lt/butai-taurageje-gedimino-g-butas-renovuotame-name-siltas-sauletas-1-3461062/
"Vilnius, Rasos, Pirčiupių g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-rasose-pirciupiu-g-parduodama-namo-dalis-labai-ramioje-1-3422157/
"Kaunas, Žemieji Šančiai, Skuodo g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-sanciuose-skuodo-g-parduodamas-butas-sanciuose-netoli-centro-1-3461622/
"Vilnius, Naujamiestis, Naugarduko g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-butas-puikioje-lokacijoje-miestas-1-3471141/
"Vilnius, Šeškinė, Ukmergės g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-seskineje-ukmerges-g-parduodamas-naujai-irengtas-stilingas-butas-1-3471135/
"Vilnius, Pašilaičiai, Gabijos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-tarpininku-prasome-netrukdyti-parduodamas-1-3409727/
"Vilnius, Fabijoniškės, P. Žadeikos g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-fabijoniskese-p-zadeikos-g-balkonai-tamsieji-kambariukai-apie-1-3427550/
"Klaipėda, Centras, Danės g., 5 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-centre-danes-g-varzytynese-parduodamas-butas-su-rusiu-kurio-1-3481719/
"Vilnius, Baltupiai, Juozo Balčikonio g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-baltupiuose-juozo-balcikonio-g-be-tarpininku-maloniai-prasome-ju-1-3386448/
"Vilnius, Lazdynai, Erfurto g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodame-patys-be-tarpininku-namas-mazo-1-3481717/
"Telšių m., Lygumų g., 4 kambarių butas",https://www.aruodas.lt/butai-telsiuose-lygumu-g-parduodamas-kambariu-butas-kambariu-1-3461592/
"Vilnius, Naujamiestis, Gerosios Vilties g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-parduodamas-vieno-kambario-butas-gerosios-1-3469463/
"Šilalės m., Kovo 11-osios g., 2 kambarių butas",https://www.aruodas.lt/butai-silaleje-kovo-11-osios-g-sveikiparduodamas-butasrenavuotame-name-1-3481623/
"Vilnius, Baltupiai, Kazio Ulvydo g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-baltupiuose-kazio-ulvydo-g-parduodamas-kambariu-butas-ozo-parke-be-1-3435136/
"Kauno r. sav., Giraitės k., Girios g., 3 kambarių butas",https://www.aruodas.lt/butai-kauno-rajone-giraites-k-girios-g-parduodamas-pilnai-irengtas-kambariu-butas-1-3470843/
"Vilnius, Šeškinė, Ukmergės g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-seskineje-ukmerges-g-parduodamas-vieno-kambario-butas-kv-m-1-3427510/
"Vilnius, Pašilaičiai, Pašilaičių g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pasilaiciu-g-mazi-komunaliniai-mokesciai-ziemos-metu-1-3461564/
"Vilnius, Karoliniškės, Dariaus Gerbutavičiaus g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-karoliniskese-dariaus-gerbutaviciaus-g-parduodamas-k-butas-karoliniskese-1-3481603/
"Anykščių r. sav., Ažuožerių k., A. Vienuolio g., 2 kambarių butas",https://www.aruodas.lt/butai-anyksciuose-azuozeriu-k-a-vienuolio-g-parduodamas-butas-iki-anyksciu-km-m-iki-1-3470801/
"Vilnius, Santariškės, Dangeručio g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-santariskese-dangerucio-g-parduodamas-nuostabiai-irengtas-iu-kambariu-1-3432198/
"Vilnius, Santariškės, Dangeručio g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-santariskese-dangerucio-g-parduodamas-nuostabiai-irengtas-iu-kambariu-1-3432196/
"Marijampolės m., Kareivinės, Vytauto g., 1 kambario butas",https://www.aruodas.lt/butai-marijampoleje-kareivineje-vytauto-g-parduodamas-tvarkingas-vieno-kambario-butas-1-3437982/
"Šiaulių r. sav., Kuršėnų m., V. Kudirkos g., 2 kambarių butas",https://www.aruodas.lt/butai-siauliu-rajone-kursenu-m-v-kudirkos-g-kambariu-butas-kursenuose-parduodamas-1-3397473/
"Kaunas, Vilijampolė, K. Griniaus g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-vilijampoleje-k-griniaus-g-parduodamas-sviesus-ir-siltas-dvieju-kambariu-1-3481463/
"Klaipėda, Senamiestis, Naujoji Uosto g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-senamiestyje-naujoji-uosto-g-parduodamas-kambariu-butas-senamiestyje-1-3481441/
"Marijampolės m., Degučiai, R. Juknevičiaus g., 2 kambarių butas",https://www.aruodas.lt/butai-marijampoleje-deguciuose-r-jukneviciaus-g-1-3470559/
"Panevėžys, Pilėnai, Margirio g., 3 kambarių butas",https://www.aruodas.lt/butai-panevezyje-pilenuose-margirio-g-langai-plastikiniai-reikalingas-remontas-1-3442744/
"Vilnius, Lazdynėliai, Žaibo g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-zaibo-g-parduodamas-irengtas-kambariu-butas-1-3481365/
"Alytus, Putinai, Naujoji g., 2 kambarių butas",https://www.aruodas.lt/butai-alytuje-putinuose-naujoji-g-parduodamas-kambario-butas-parduodamas-1-3461494/
"Biržų m., Kilučių g., 2 kambarių butas",https://www.aruodas.lt/butai-birzuose-kiluciu-g-parduodamas-kambariu-butas-parduodamas-1-3461490/
"Vilnius, Paupys, Aukštaičių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-parduodamas-jaukus-tvarkingas-k-butas-1-3481023/
"Kaunas, Šilainiai, Kuršių g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-silainiuose-kursiu-g-kambariu-butas-silainiuose-kursiu-g-1-3470367/
"Palanga, Palanga, Žiogų g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-ziogu-g-parduodamas-jaukus-ir-solidziai-irengtas-1-3432112/
"Kaunas, Žemieji Šančiai, Kranto al., 4 kambarių butas",https://www.aruodas.lt/butai-kaune-sanciuose-kranto-al-parduodamas-isskirtinis-butas-per-du-aukstus-1-3469657/
"Klaipėda, Centras, Taikos pr., 1 kambario butas",https://www.aruodas.lt/butai-klaipedoje-centre-taikos-pr-parduodamas-jaukus-butas-renovuotame-name-1-3461460/
"Plungės m., Birutės g., 2 kambarių butas",https://www.aruodas.lt/butai-plungeje-birutes-g-parduodamas-jaukus-dvieju-kambariu-butas-1-3470319/
"Kaunas, Dainava, Pramonės pr., 1 kambario butas",https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-kamb-butas-kv-m-1-3461448/
"Širvintų m., Jaunimo g., 3 kambarių butas",https://www.aruodas.lt/butai-sirvintose-jaunimo-g-parduodamas-sviesus-erdvus-patogiai-1-3378004/
"Ukmergės m., Deltuvos g., 1 kambario butas",https://www.aruodas.lt/butai-ukmergeje-deltuvos-g-brokeriu-paslaugos-nedomina-1-3461438/
"Palanga, Palanga, Medvalakio g., 4 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-medvalakio-g-parduodamas-erdvus-jaukus-kambariu-butas-1-3461436/
"Vilniaus r. sav., Valčiūnų k., Geležinkeliečių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniaus-rajone-valciunu-k-gelezinkelieciu-g-parduodamas-ju-izoliuotu-kambariu-butas-1-3432096/
"Vilnius, Naujamiestis, Panerių g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-paneriu-g-parduodamas-erdvus-kambariu-butas-su-didele-1-3461426/
"Kaunas, Žaliakalnis, Seinų g., 1 kambario butas",https://www.aruodas.lt/butai-kaune-zaliakalnyje-seinu-g-parduodamas-vieno-kambario-butas-zaliakalnio-1-3470287/
"Vilnius, Žirmūnai, Rinktinės g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-parduodamas-renovuojamame-name-suremontuotas-1-3461420/
"Druskininkų m., Veisiejų g., 1 kambario butas",https://www.aruodas.lt/butai-druskininkuose-veisieju-g-patogioje-miesto-vietoje-parduodamas-siltas-1-3481127/
"Kaunas, Eiguliai, Šiaurės pr., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-naujai-suremontuotas-kambariu-butas-1-3470267/
"Kaunas, Žemieji Šančiai, Vokiečių g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-sanciuose-vokieciu-g-puikus-butas-zemuosiuose-sanciuose-salia-1-3461362/
"Vilnius, Senamiestis, Ligoninės g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-ligonines-g-parduodamas-sviesus-ir-jaukus-uzdarame-1-3455466/
"Vilnius, Naujininkai, Dariaus ir Girėno g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujininkuose-dariaus-ir-gireno-g-parduodamas-sviesus-bei-jaukus-kambariu-1-3461392/
"Marijampolės m., Mokolai, J. Ambrazevičiaus-Brazaičio g., 4 kambarių butas",https://www.aruodas.lt/butai-marijampoleje-mokoluose-j-ambrazeviciaus-brazaicio-g-naujas-iu-kambariu-butas-rinkoje-1-3461374/
"Vilnius, Naujamiestis, Švitrigailos g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-parduodamas-jaukiai-irengtas-butas-puikus-1-3389257/
"Vilnius, Naujamiestis, Mindaugo g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-dizainerio-isplanuotas-ir-irengtas-kv-1-3460946/
"Kauno r. sav., Garliavos m., Vasario 16-osios g., 2 kambarių butas",https://www.aruodas.lt/butai-kauno-rajone-garliavos-m-vasario-16-osios-g-rezervuota-iki-spalio-d-parduodamas-1-3442162/
"Palanga, Palanga, Ganyklų g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-palangoje-ganyklu-g-parduodamas-no-kambario-butas-ganyklu-g-1-3470163/
"Šiaulių r. sav., Kuršėnų m., L. Ivinskio g., 2 kambarių butas",https://www.aruodas.lt/butai-siauliu-rajone-kursenu-m-l-ivinskio-g--ju-kambariu-butas-kursenu-miesto-centre-1-3461186/
"Kėdainių m., Šėtos g., 1 kambario butas",https://www.aruodas.lt/butai-kedainiuose-setos-g-parduodamas-butas-setos-g-ramus-kaimynai-1-3480701/
"Palanga, Palanga, Šviesos g., 3 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-sviesos-g-kambariu-butas-monciskese-kambariu-butas-1-3430514/
"Klaipėdos r. sav., Priekulės m., Klaipėdos g., 4 kambarių butas",https://www.aruodas.lt/butai-klaipedos-rajone-priekules-m-klaipedos-g-priekules-miestelio-centre-parduodami-du-1-3410191/
"Vilnius, Naujamiestis, Z. Sierakausko g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-z-sierakausko-g-deka-savo-auksciausios-statybu-kokybes-1-3336133/
"Kaunas, Dainava, Dubingių g., 3 kambarių butas",https://www.aruodas.lt/butai-kaune-dainavoje-dubingiu-g-k-butas-labai-geroje-vietoje-removuojamas-1-3480649/
"Neringos m., Vilų g., 3 kambarių butas",https://www.aruodas.lt/butai-neringoje-vilu-g-ispildykite-savo-svajone-tureti-poilsio-o-1-3461074/
"Jonavos m., Žeimių tak., 2 kambarių butas",https://www.aruodas.lt/butai-jonavoje-zeimiu-tak-namas-renovuotas-didele-virtuve-balkonas-1-3480485/
"Visagino m., Taikos pr., 2 kambarių butas",https://www.aruodas.lt/butai-visagine-taikos-pr-gero-isplanavimo-be-remonto-butasyra-du-1-3456344/
"Kaunas, Žemieji Šančiai, Vokiečių g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-sanciuose-vokieciu-g-parduodamas-butas-sesiu-butu-name-namas-1-3461060/
"Vilnius, Naujamiestis, A. Vienuolio g., 8 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vienuolio-g-parduodamas-palepes-su-galimybe-irengti-1-3470019/
"Klaipėda, Žvejybos uostas, Naikupės g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-naikupes-g-parduodamas-kambariu-butas-naikupes-g-1-3464680/
"Klaipėda, Laukininkai, Laukininkų g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodu-buta-savininkas-parduoda-triju-1-3461030/
"Šiauliai, Centras, Dvaro g., 2 kambarių butas",https://www.aruodas.lt/butai-siauliuose-centre-dvaro-g-parduodamas-be-tarpininku-ir-remontu-1-3469723/
"Vilnius, Markučiai, Subačiaus g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-markuciuose-subaciaus-g-parduodamas-jaukus-kvm-kambario-butas-1-3480313/
"Klaipėda, Senamiestis, Turgaus g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-senamiestyje-turgaus-g-parduoda-savininkas-butas-centre-parduoda-1-3248455/
"Širvintų r. sav., Kiauklių k., Ramybės g., 2 kambarių butas",https://www.aruodas.lt/butai-sirvintose-kiaukliu-k-ramybes-g-parduodamas-k-virtuve-koridorius-1-3377156/
"Kaunas, Dainava, Kovo 11-osios g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-puikus-kambariu-butas-kaune-dainavos-1-3415505/
"Kaunas, Dainava, Kovo 11-osios g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-puikus-kambariu-butas-kaune-dainavos-1-3416633/
"Kaunas, Romainiai, Liucijanavos g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-romainiuose-liucijanavos-g-parduodamas-jaukus-dvieju-kambariu-butas-1-3460272/
"Plungės r. sav., Prūsalių k., Liepų g., 2 kambarių butas",https://www.aruodas.lt/butai-plungeje-prusaliu-k-liepu-g-parduodamas-butas-dvieju-kambariu-patogus-1-3460978/
"Kaunas, Dainava, V. Krėvės pr., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-labai-tvarkingas-nestandartinis-1-3415175/
"Kaunas, Žaliakalnis, Kalniečių g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-zaliakalnyje-kalnieciu-g-zaliakalnyje-parduodamas-kambariu-butas-1-3460904/
"Palanga, Palanga, Vaivorykštės g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-palangoje-vaivorykstes-g-puikus-butukas-poilsiui-ar-nuotoliniam-darbui-1-3460878/
"Vilniaus r. sav., Valčiūnų k., Žemutinė g., 1 kambario butas",https://www.aruodas.lt/butai-vilniaus-rajone-valciunu-k-zemutine-g-parduodamas-butasnamo-dalis-su-atskiru-1-3460830/
"Klaipėda, Bandužiai, Mogiliovo g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-klaipedoje-mogiliovo-g-parduodamas-ju-su-1-3480009/
"Kaunas, Dainava, Pramonės pr., 3 kambarių butas",https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-ju-kambariu-butas-pramones-pr-1-3460790/
"Vilnius, Naujininkai, Šaltkalvių g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-parduodamas-naujai-suremontuotas-butas-1-3469725/
"Kėdainių m., Smilgos g., 3 kambarių butas",https://www.aruodas.lt/butai-kedainiuose-smilgos-g-kambariu-butas-senamiestyje-parduodamas-1-3344764/
